username,content,label,cleaning,tokenizing,stopword,stemming,final
Pengguna Google,"aplikasi sampah tidak jelas.. sudah benar semua data yang di isi untuk verifikasi NIK.. tombol verifikasi nya tidak mau biru, giliran salah data yang di isi malah biru, tapi ya namanya juga data salah tetap saja tidak mau lanjut.. jika tidak layak digunakan mending di hapus saja aplikasi nya.. sangat merepotkan sekali pelaporan pajak di ini",negatif,aplikasi sampah tidak jelas sudah benar semua data yang di isi untuk verifikasi nik tombol verifikasi nya tidak mau biru giliran salah data yang di isi malah biru tapi ya namanya juga data salah tetap saja tidak mau lanjut jika tidak layak digunakan mending di hapus saja aplikasi nya sangat merepotkan sekali pelaporan pajak di ini,"aplikasi, sampah, tidak, jelas, sudah, benar, semua, data, yang, di, isi, untuk, verifikasi, nik, tombol, verifikasi, nya, tidak, mau, biru, giliran, salah, data, yang, di, isi, malah, biru, tapi, ya, namanya, juga, data, salah, tetap, saja, tidak, mau, lanjut, jika, tidak, layak, digunakan, mending, di, hapus, saja, aplikasi, nya, sangat, merepotkan, sekali, pelaporan, pajak, di, ini","aplikasi, sampah, data, isi, verifikasi, nik, tombol, verifikasi, nya, biru, giliran, salah, data, isi, biru, ya, namanya, data, salah, layak, mending, hapus, aplikasi, nya, merepotkan, pelaporan, pajak","aplikasi, sampah, data, isi, verifikasi, nik, tombol, verifikasi, nya, biru, gilir, salah, data, isi, biru, ya, nama, data, salah, layak, mending, hapus, aplikasi, nya, repot, lapor, pajak",aplikasi sampah data isi verifikasi nik tombol verifikasi nya biru gilir salah data isi biru ya nama data salah layak mending hapus aplikasi nya repot lapor pajak
Pengguna Google,"Saya tidak bisa login ke akun saya, padahal NIK dan password sudah sama persis 100miliar%. Tolong sistemnya segera diperbaiki. Masa sekelas aplikasi pemerintahan banyak errornya.",negatif,saya tidak bisa login ke akun saya padahal nik dan password sudah sama persis miliar tolong sistemnya segera diperbaiki masa sekelas aplikasi pemerintahan banyak errornya,"saya, tidak, bisa, login, ke, akun, saya, padahal, nik, dan, password, sudah, sama, persis, miliar, tolong, sistemnya, segera, diperbaiki, masa, sekelas, aplikasi, pemerintahan, banyak, errornya","login, akun, nik, password, persis, miliar, tolong, sistemnya, diperbaiki, sekelas, aplikasi, pemerintahan, errornya","login, akun, nik, password, persis, miliar, tolong, sistem, baik, kelas, aplikasi, perintah, errornya",login akun nik password persis miliar tolong sistem baik kelas aplikasi perintah errornya
Pengguna Google,"aplikasi busuk, mau daftar tidak bisa karena terlulis nik sudah terdaftar, giliran mau login juga tidak bisa krena nik tidak valid, atau pasword salah, giliran mau ganti pasword juga tidak bisa katanya tidak valid, bener2 ni yg bikin aplikasi nyusahin",negatif,aplikasi busuk mau daftar tidak bisa karena terlulis nik sudah terdaftar giliran mau login juga tidak bisa krena nik tidak valid atau pasword salah giliran mau ganti pasword juga tidak bisa katanya tidak valid bener ni yg bikin aplikasi nyusahin,"aplikasi, busuk, mau, daftar, tidak, bisa, karena, terlulis, nik, sudah, terdaftar, giliran, mau, login, juga, tidak, bisa, krena, nik, tidak, valid, atau, pasword, salah, giliran, mau, ganti, pasword, juga, tidak, bisa, katanya, tidak, valid, bener, ni, yg, bikin, aplikasi, nyusahin","aplikasi, busuk, daftar, terlulis, nik, terdaftar, giliran, login, krena, nik, valid, pasword, salah, giliran, ganti, pasword, valid, bener, ni, yg, bikin, aplikasi, nyusahin","aplikasi, busuk, daftar, terlulis, nik, daftar, gilir, login, krena, nik, valid, pasword, salah, gilir, ganti, pasword, valid, bener, ni, yg, bikin, aplikasi, nyusahin",aplikasi busuk daftar terlulis nik daftar gilir login krena nik valid pasword salah gilir ganti pasword valid bener ni yg bikin aplikasi nyusahin
Pengguna Google,"Kita sebagai warga negara mau bayar pajak saja ribet, seperti NIK hanya kiasan, sebagai pemilik NIK seharusnya di manapun kita bekerja potongan pajak itu langsung otomatis dan tidak perlu laporan yang ribet, satu kali klik selesai. Kita bukan koruptor jangan persulit kami dengan sistem yang ribet.",negatif,kita sebagai warga negara mau bayar pajak saja ribet seperti nik hanya kiasan sebagai pemilik nik seharusnya di manapun kita bekerja potongan pajak itu langsung otomatis dan tidak perlu laporan yang ribet satu kali klik selesai kita bukan koruptor jangan persulit kami dengan sistem yang ribet,"kita, sebagai, warga, negara, mau, bayar, pajak, saja, ribet, seperti, nik, hanya, kiasan, sebagai, pemilik, nik, seharusnya, di, manapun, kita, bekerja, potongan, pajak, itu, langsung, otomatis, dan, tidak, perlu, laporan, yang, ribet, satu, kali, klik, selesai, kita, bukan, koruptor, jangan, persulit, kami, dengan, sistem, yang, ribet","warga, negara, bayar, pajak, ribet, nik, kiasan, pemilik, nik, manapun, potongan, pajak, langsung, otomatis, laporan, ribet, kali, klik, selesai, koruptor, persulit, sistem, ribet","warga, negara, bayar, pajak, ribet, nik, kias, milik, nik, mana, potong, pajak, langsung, otomatis, lapor, ribet, kali, klik, selesai, koruptor, sulit, sistem, ribet",warga negara bayar pajak ribet nik kias milik nik mana potong pajak langsung otomatis lapor ribet kali klik selesai koruptor sulit sistem ribet
Pengguna Google,"aplikasi sampah!!! mau login aja dipersulit, mau ganti email sama no hp aja sulit . mau login kendala jaringan tidak terhubung ke internet. susah banget mau lapor pajak aja. giliran gk lapor koar-koar . solusi jga gk ada . percuma bikin aplikasi tpi gk bisa dipake",negatif,aplikasi sampah mau login aja dipersulit mau ganti email sama no hp aja sulit  mau login kendala jaringan tidak terhubung ke internet susah banget mau lapor pajak aja giliran gk lapor koarkoar  solusi jga gk ada  percuma bikin aplikasi tpi gk bisa dipake,"aplikasi, sampah, mau, login, aja, dipersulit, mau, ganti, email, sama, no, hp, aja, sulit, mau, login, kendala, jaringan, tidak, terhubung, ke, internet, susah, banget, mau, lapor, pajak, aja, giliran, gk, lapor, koarkoar, solusi, jga, gk, ada, percuma, bikin, aplikasi, tpi, gk, bisa, dipake","aplikasi, sampah, login, aja, dipersulit, ganti, email, no, hp, aja, sulit, login, kendala, jaringan, terhubung, internet, susah, banget, lapor, pajak, aja, giliran, gk, lapor, koarkoar, solusi, jga, gk, bikin, aplikasi, tpi, gk, dipake","aplikasi, sampah, login, aja, sulit, ganti, email, no, hp, aja, sulit, login, kendala, jaring, hubung, internet, susah, banget, lapor, pajak, aja, gilir, gk, lapor, koarkoar, solusi, jga, gk, bikin, aplikasi, tpi, gk, dipake",aplikasi sampah login aja sulit ganti email no hp aja sulit login kendala jaring hubung internet susah banget lapor pajak aja gilir gk lapor koarkoar solusi jga gk bikin aplikasi tpi gk dipake
Pengguna Google,"aplikasi bapuk ga guna masa nik udah bener, sandi udah bener di bilang salah ga bisa login giliran login lewat website malah bisa padahal pake sandi dan nik yang sama, mana buat login nya di batasin lagi bener bener jelek banget haduh, apk pajak apk pajak tolong di benerin lah masa udah 2026 buat aplikasi masih eror eror kaya gini",negatif,aplikasi bapuk ga guna masa nik udah bener sandi udah bener di bilang salah ga bisa login giliran login lewat website malah bisa padahal pake sandi dan nik yang sama mana buat login nya di batasin lagi bener bener jelek banget haduh apk pajak apk pajak tolong di benerin lah masa udah  buat aplikasi masih eror eror kaya gini,"aplikasi, bapuk, ga, guna, masa, nik, udah, bener, sandi, udah, bener, di, bilang, salah, ga, bisa, login, giliran, login, lewat, website, malah, bisa, padahal, pake, sandi, dan, nik, yang, sama, mana, buat, login, nya, di, batasin, lagi, bener, bener, jelek, banget, haduh, apk, pajak, apk, pajak, tolong, di, benerin, lah, masa, udah, buat, aplikasi, masih, eror, eror, kaya, gini","aplikasi, bapuk, ga, nik, udah, bener, sandi, udah, bener, bilang, salah, ga, login, giliran, login, website, pake, sandi, nik, login, nya, batasin, bener, bener, jelek, banget, haduh, apk, pajak, apk, pajak, tolong, benerin, udah, aplikasi, eror, eror, kaya, gini","aplikasi, bapuk, ga, nik, udah, bener, sandi, udah, bener, bilang, salah, ga, login, gilir, login, website, pake, sandi, nik, login, nya, batasin, bener, bener, jelek, banget, haduh, apk, pajak, apk, pajak, tolong, benerin, udah, aplikasi, eror, eror, kaya, gin",aplikasi bapuk ga nik udah bener sandi udah bener bilang salah ga login gilir login website pake sandi nik login nya batasin bener bener jelek banget haduh apk pajak apk pajak tolong benerin udah aplikasi eror eror kaya gin
Pengguna Google,"saya terkendala saat mau verfikasi akun, saya sudah isi pulsa, saat mau kirim lampiran, tulisan gagal, coba lagi terus gimana sih?? bayar pajak ribet gak bayar pajak di denda kitanya mau nya gimana sih buat aplikasi nya yang bener dongÃ°Å¸Â¤Â¦Ã°Å¸Â¤Â¦",negatif,saya terkendala saat mau verfikasi akun saya sudah isi pulsa saat mau kirim lampiran tulisan gagal coba lagi terus gimana sih bayar pajak ribet gak bayar pajak di denda kitanya mau nya gimana sih buat aplikasi nya yang bener dong,"saya, terkendala, saat, mau, verfikasi, akun, saya, sudah, isi, pulsa, saat, mau, kirim, lampiran, tulisan, gagal, coba, lagi, terus, gimana, sih, bayar, pajak, ribet, gak, bayar, pajak, di, denda, kitanya, mau, nya, gimana, sih, buat, aplikasi, nya, yang, bener, dong","terkendala, verfikasi, akun, isi, pulsa, kirim, lampiran, tulisan, gagal, coba, gimana, sih, bayar, pajak, ribet, gak, bayar, pajak, denda, kitanya, nya, gimana, sih, aplikasi, nya, bener","kendala, verfikasi, akun, isi, pulsa, kirim, lampir, tulis, gagal, coba, gimana, sih, bayar, pajak, ribet, gak, bayar, pajak, denda, kita, nya, gimana, sih, aplikasi, nya, bener",kendala verfikasi akun isi pulsa kirim lampir tulis gagal coba gimana sih bayar pajak ribet gak bayar pajak denda kita nya gimana sih aplikasi nya bener
Pengguna Google,"Tolong diupdate dan di upgrade lagi website & apk pajaknya ya, mau daftar NPWP secara Online kok dipersulit. Gk masuk"" kode verifikasi melalui nomor HP. Padahal No HP aktif & terhubung WA.",netral,tolong diupdate dan di upgrade lagi website  apk pajaknya ya mau daftar npwp secara online kok dipersulit gk masuk kode verifikasi melalui nomor hp padahal no hp aktif  terhubung wa,"tolong, diupdate, dan, di, upgrade, lagi, website, apk, pajaknya, ya, mau, daftar, npwp, secara, online, kok, dipersulit, gk, masuk, kode, verifikasi, melalui, nomor, hp, padahal, no, hp, aktif, terhubung, wa","tolong, diupdate, upgrade, website, apk, pajaknya, ya, daftar, npwp, online, dipersulit, gk, masuk, kode, verifikasi, nomor, hp, no, hp, aktif, terhubung, wa","tolong, diupdate, upgrade, website, apk, pajak, ya, daftar, npwp, online, sulit, gk, masuk, kode, verifikasi, nomor, hp, no, hp, aktif, hubung, wa",tolong diupdate upgrade website apk pajak ya daftar npwp online sulit gk masuk kode verifikasi nomor hp no hp aktif hubung wa
Pengguna Google,"tolong perbaiki kecepatan website nya karena itu mengganggu sekali untuk orang yang ingin membuat NPWP selalu gagal, sinyal lemot, website sering error dan masih banyak lagi, kumohon jangan apa apa dikorupsi",negatif,tolong perbaiki kecepatan website nya karena itu mengganggu sekali untuk orang yang ingin membuat npwp selalu gagal sinyal lemot website sering error dan masih banyak lagi kumohon jangan apa apa dikorupsi,"tolong, perbaiki, kecepatan, website, nya, karena, itu, mengganggu, sekali, untuk, orang, yang, ingin, membuat, npwp, selalu, gagal, sinyal, lemot, website, sering, error, dan, masih, banyak, lagi, kumohon, jangan, apa, apa, dikorupsi","tolong, perbaiki, kecepatan, website, nya, mengganggu, orang, npwp, gagal, sinyal, lemot, website, error, kumohon, dikorupsi","tolong, baik, cepat, website, nya, ganggu, orang, npwp, gagal, sinyal, lot, website, error, mohon, korupsi",tolong baik cepat website nya ganggu orang npwp gagal sinyal lot website error mohon korupsi
Pengguna Google,"saya mereset ulang sandi berkali-kali ga ada hasil, mengenai, lupa sadi, mohon untuk, mengaktifkan kembali, NPWP saya, karena dulu saya pernah daftar, tapi belum di gunakan karena,kena PHK, dari perusahaan",netral,saya mereset ulang sandi berkalikali ga ada hasil mengenai lupa sadi mohon untuk mengaktifkan kembali npwp saya karena dulu saya pernah daftar tapi belum di gunakan karenakena phk dari perusahaan,"saya, mereset, ulang, sandi, berkalikali, ga, ada, hasil, mengenai, lupa, sadi, mohon, untuk, mengaktifkan, kembali, npwp, saya, karena, dulu, saya, pernah, daftar, tapi, belum, di, gunakan, karenakena, phk, dari, perusahaan","mereset, ulang, sandi, berkalikali, ga, hasil, lupa, sadi, mohon, mengaktifkan, npwp, daftar, karenakena, phk, perusahaan","mereset, ulang, sandi, berkalikali, ga, hasil, lupa, sad, mohon, aktif, npwp, daftar, karenakena, phk, usaha",mereset ulang sandi berkalikali ga hasil lupa sad mohon aktif npwp daftar karenakena phk usaha
Pengguna Google,"Aplikasi di update gak bisa login, APLIKASI M PAJAK gak bisa ,DJP ONLINE jga gak bisa ,no verifikasi Salah melulu ...ketidak mampua bikin aplikasi untuk rakyat aja gak gini, tiap bulan mh potongin Pph sana sini, aplikasinya ABSURD. SAMPAH",negatif,aplikasi di update gak bisa login aplikasi m pajak gak bisa djp online jga gak bisa no verifikasi salah melulu ketidak mampua bikin aplikasi untuk rakyat aja gak gini tiap bulan mh potongin pph sana sini aplikasinya absurd sampah,"aplikasi, di, update, gak, bisa, login, aplikasi, m, pajak, gak, bisa, djp, online, jga, gak, bisa, no, verifikasi, salah, melulu, ketidak, mampua, bikin, aplikasi, untuk, rakyat, aja, gak, gini, tiap, bulan, mh, potongin, pph, sana, sini, aplikasinya, absurd, sampah","aplikasi, update, gak, login, aplikasi, m, pajak, gak, djp, online, jga, gak, no, verifikasi, salah, melulu, ketidak, mampua, bikin, aplikasi, rakyat, aja, gak, gini, mh, potongin, pph, aplikasinya, absurd, sampah","aplikasi, update, gak, login, aplikasi, m, pajak, gak, djp, online, jga, gak, no, verifikasi, salah, melulu, tidak, mampua, bikin, aplikasi, rakyat, aja, gak, gin, mh, potongin, pph, aplikasi, absurd, sampah",aplikasi update gak login aplikasi m pajak gak djp online jga gak no verifikasi salah melulu tidak mampua bikin aplikasi rakyat aja gak gin mh potongin pph aplikasi absurd sampah
Pengguna Google,"abis update pembaharuan aplikasi terus masuk lagi ke aplikasinya malah gagal terus tulisan nya email tidak terdaftar , nomer telpon tidak terdaftar. padahal sebelumnya saya bisa pakai M-PAJAK",negatif,abis update pembaharuan aplikasi terus masuk lagi ke aplikasinya malah gagal terus tulisan nya email tidak terdaftar  nomer telpon tidak terdaftar padahal sebelumnya saya bisa pakai mpajak,"abis, update, pembaharuan, aplikasi, terus, masuk, lagi, ke, aplikasinya, malah, gagal, terus, tulisan, nya, email, tidak, terdaftar, nomer, telpon, tidak, terdaftar, padahal, sebelumnya, saya, bisa, pakai, mpajak","abis, update, pembaharuan, aplikasi, masuk, aplikasinya, gagal, tulisan, nya, email, terdaftar, nomer, telpon, terdaftar, pakai, mpajak","abis, update, baharu, aplikasi, masuk, aplikasi, gagal, tulis, nya, email, daftar, nomer, telpon, daftar, pakai, mpajak",abis update baharu aplikasi masuk aplikasi gagal tulis nya email daftar nomer telpon daftar pakai mpajak
Pengguna Google,"ngga gunaa, aplikasinya menyulitkan banyak ngelagnya juga nihh aplikasi lalot, tolonglah kalau bikin aplikasi yang bener trus minta verifikasi nomor hp, tapi nomornya yg lama gmna sihh",negatif,ngga gunaa aplikasinya menyulitkan banyak ngelagnya juga nihh aplikasi lalot tolonglah kalau bikin aplikasi yang bener trus minta verifikasi nomor hp tapi nomornya yg lama gmna sihh,"ngga, gunaa, aplikasinya, menyulitkan, banyak, ngelagnya, juga, nihh, aplikasi, lalot, tolonglah, kalau, bikin, aplikasi, yang, bener, trus, minta, verifikasi, nomor, hp, tapi, nomornya, yg, lama, gmna, sihh","ngga, gunaa, aplikasinya, menyulitkan, ngelagnya, nihh, aplikasi, lalot, tolonglah, bikin, aplikasi, bener, trus, verifikasi, nomor, hp, nomornya, yg, gmna, sihh","ngga, gunaa, aplikasi, sulit, ngelagnya, nihh, aplikasi, lalot, tolong, bikin, aplikasi, bener, trus, verifikasi, nomor, hp, nomor, yg, gmna, sihh",ngga gunaa aplikasi sulit ngelagnya nihh aplikasi lalot tolong bikin aplikasi bener trus verifikasi nomor hp nomor yg gmna sihh
Pengguna Google,Aplikasi apa ini. Eror mulu. Padahal mau ngasi duit buat negera.,negatif,aplikasi apa ini eror mulu padahal mau ngasi duit buat negera,"aplikasi, apa, ini, eror, mulu, padahal, mau, ngasi, duit, buat, negera","aplikasi, eror, mulu, ngasi, duit, negera","aplikasi, eror, mulu, ngasi, duit, negera",aplikasi eror mulu ngasi duit negera
Pengguna Google,Kacauuu... kode Verifikasi dari SMS gak masuk masuk,negatif,kacauuu kode verifikasi dari sms gak masuk masuk,"kacauuu, kode, verifikasi, dari, sms, gak, masuk, masuk","kacauuu, kode, verifikasi, sms, gak, masuk, masuk","kacauuu, kode, verifikasi, sms, gak, masuk, masuk",kacauuu kode verifikasi sms gak masuk masuk
Pengguna Google,banyakan di tilep biaya r&d nya ini aplikasi Ã°Å¸Â¤Â£ gak usah saya jelasin dah ya kenapa saya tulis begini yang lain udah banyak jelasin di bawah,netral,banyakan di tilep biaya rd nya ini aplikasi  gak usah saya jelasin dah ya kenapa saya tulis begini yang lain udah banyak jelasin di bawah,"banyakan, di, tilep, biaya, rd, nya, ini, aplikasi, gak, usah, saya, jelasin, dah, ya, kenapa, saya, tulis, begini, yang, lain, udah, banyak, jelasin, di, bawah","banyakan, tilep, biaya, rd, nya, aplikasi, gak, jelasin, dah, ya, tulis, udah, jelasin","banyak, tilep, biaya, rd, nya, aplikasi, gak, jelasin, dah, ya, tulis, udah, jelasin",banyak tilep biaya rd nya aplikasi gak jelasin dah ya tulis udah jelasin
Pengguna Google,kata sandi dan nik sudah benar tapi berkali kali gagal login.... giliran bisa tiba tiba log out sendiri.... gimana bisa memadankan NPWP dan nik... tolong ya kalo belom siap membuat aplikasi jangan sedikit sedikit pake aplikasi.... malah mempersulit saja.!!!,negatif,kata sandi dan nik sudah benar tapi berkali kali gagal login giliran bisa tiba tiba log out sendiri gimana bisa memadankan npwp dan nik tolong ya kalo belom siap membuat aplikasi jangan sedikit sedikit pake aplikasi malah mempersulit saja,"kata, sandi, dan, nik, sudah, benar, tapi, berkali, kali, gagal, login, giliran, bisa, tiba, tiba, log, out, sendiri, gimana, bisa, memadankan, npwp, dan, nik, tolong, ya, kalo, belom, siap, membuat, aplikasi, jangan, sedikit, sedikit, pake, aplikasi, malah, mempersulit, saja","sandi, nik, berkali, kali, gagal, login, giliran, log, out, gimana, memadankan, npwp, nik, tolong, ya, kalo, belom, aplikasi, pake, aplikasi, mempersulit","sandi, nik, kali, kali, gagal, login, gilir, log, out, gimana, padan, npwp, nik, tolong, ya, kalo, bom, aplikasi, pake, aplikasi, sulit",sandi nik kali kali gagal login gilir log out gimana padan npwp nik tolong ya kalo bom aplikasi pake aplikasi sulit
